id,score
813286,0.3425249169435217
1339835893,0.3413333333333334
50055701,0.4601941747572814
33750798,0.46138613861386146
19394188,0.42500000000000004
18906561,0.48139534883720925
216776631,0.3526627218934911
306389855,0.46341463414634143
939091,0.4262499999999999
23022687,0.5619718309859154
90484508,0.4137254901960784
18916432,0.4376470588235294
20713061,0.5390243902439025
113047940,0.35499999999999987
7713202,0.47246376811594204
18020081,0.35
142332083,0.4156249999999999
65493023,0.503125
58379000,0.5387096774193548
216881337,0.3966666666666666
22203756,0.506896551724138
5496932,0.6
172858784,0.3107142857142857
1074518754,0.3803921568627452
217416964,0.326530612244898
115979444,0.4291666666666666
287413569,0.4390243902439024
333533135,0.53
5693842,0.6256410256410256
11134252,0.4666666666666667
17582355,0.4888888888888888
232268199,0.2799999999999999
14738157,0.41714285714285715
970207298,0.29999999999999993
41017380,0.3647058823529411
13218102,0.37058823529411766
18891923,0.4882352941176471
19471123,0.5235294117647059
2255182597,0.3939393939393939
76027332,0.4424242424242424
1249982359,0.4424242424242425
15808765,0.30625
1206227149,0.31612903225806455
17454769,0.5741935483870968
20597460,0.32000000000000006
22669526,0.4
20733972,0.5866666666666667
828613457020870657,0.6733333333333333
23593446,0.38620689655172413
15022633,0.25
16129920,0.4357142857142857
27078238,0.6499999999999999
355906128,0.3851851851851852
1022863572,0.4740740740740741
373545909,0.5481481481481482
237403203,0.6296296296296297
342863309,0.3307692307692308
18170523,0.38461538461538447
28587919,0.6461538461538462
242555999,0.23199999999999987
41634520,0.496
16581604,0.275
16789970,0.5
986781648,0.5217391304347826
1431100910,0.5739130434782609
234374703,0.25454545454545463
7429102,0.3090909090909091
65691824,0.509090909090909
234022257,0.5727272727272728
21829541,0.5818181818181818
11347122,0.32380952380952377
2863210809,0.4380952380952381
17494010,0.4380952380952381
23970102,0.49523809523809514
15182074,0.5142857142857142
21878458,0.49
294154735,0.53
36151878,0.20000000000000007
153944899,0.231578947368421
19682187,0.2421052631578947
15256841,0.26315789473684204
829782369670410240,0.368421052631579
24232525,0.43157894736842106
16160352,0.4421052631578948
177706730,0.5263157894736843
44209472,0.6842105263157895
33537967,0.24444444444444435
17006157,0.24444444444444446
244655353,0.3222222222222223
72198806,0.34444444444444444
294728278,0.4222222222222223
89781370,0.43333333333333335
20479813,0.4444444444444444
2337241560,0.5
113795716,0.2823529411764706
31428685,0.3529411764705882
19269183,0.3764705882352941
133439172,0.3882352941176469
2976606250,0.4
23134068,0.4117647058823528
18791763,0.44705882352941173
487297085,0.45882352941176463
93440753,0.611764705882353
2704951,0.35
993956222,0.375
15856366,0.4125
48809111,0.4375
322691272,0.55
196168350,0.6875
878284831,0.6875
29201047,0.21333333333333326
18731529,0.3866666666666666
226222147,0.3866666666666667
141990034,0.5733333333333333
69427169,0.27142857142857146
581141508,0.2857142857142857
47412499,0.3285714285714285
21269970,0.3571428571428571
478733284,0.37142857142857155
26657119,0.4
23121519,0.44285714285714284
24004390,0.44285714285714284
7392352,0.5
2279098645,0.5857142857142856
118845216,0.6857142857142857
15160884,0.21538461538461529
26424123,0.23076923076923073
60919240,0.2923076923076924
109287731,0.32307692307692304
18695134,0.3384615384615385
15007149,0.3846153846153846
247334603,0.3999999999999999
30887511,0.41538461538461535
432895323,0.4307692307692308
36654245,0.4307692307692307
21619519,0.4461538461538461
197594920,0.49230769230769234
45550693,0.5076923076923077
66602794,0.5692307692307692
28946201,0.6923076923076923
22055226,0.7846153846153846
1331194203251101698,0.9230769230769231
44170811,0.18333333333333346
466532637,0.21666666666666667
190328374,0.29999999999999993
24745957,0.33333333333333337
538185166,0.3666666666666666
946549322,0.3666666666666666
2352629311,0.41666666666666663
22322730,0.4666666666666667
136250134,0.4833333333333334
107807966,0.4833333333333333
41189107,0.5
1077446982,0.5166666666666666
625546219,0.5666666666666667
32506723,0.6000000000000001
409486555,0.25454545454545463
37920978,0.2727272727272727
229592356,0.2909090909090909
3167789983,0.3090909090909091
38013922,0.36363636363636354
37760670,0.4363636363636364
74508260,0.4363636363636364
465046121,0.4545454545454545
42132105,0.4545454545454546
2923138983,0.49090909090909096
797072326340780033,0.5636363636363637
75052666,0.5818181818181818
20776147,0.6
111687522,0.5818181818181818
15428227,0.5818181818181818
9508922,0.6
29216764,0.6363636363636364
471672239,0.6545454545454545
112899475,0.15999999999999992
316389142,0.15999999999999992
2746932876,0.21999999999999997
334219471,0.26
153486399,0.31999999999999995
17078632,0.32000000000000006
93755660,0.36
19697415,0.3800000000000001
15939889,0.42000000000000004
84183248,0.41999999999999993
237763317,0.44000000000000006
1967084534,0.54
1266034103633264641,0.54
603025587,0.54
15135675,0.5599999999999999
58579942,0.5599999999999999
22703645,0.72
50769180,0.74
39344374,0.78
18166778,0.2666666666666666
150078976,0.3999999999999999
916935650,0.3999999999999999
30063865,0.42222222222222217
878984646,0.46666666666666656
1079776144524754944,0.46666666666666656
233368344,0.4666666666666667
15738163,0.4666666666666667
52544275,0.46666666666666656
62009570,0.4888888888888887
22195441,0.5111111111111111
258618079,0.5333333333333332
26820275,0.5333333333333332
20879626,0.5333333333333333
92354626,0.5555555555555556
138203134,0.6666666666666667
16317406,0.22499999999999998
524733591,0.22499999999999998
334148174,0.2749999999999999
231510077,0.2749999999999999
135297032,0.275
36553332,0.275
29076826,0.2749999999999999
250188760,0.2749999999999999
69066533,0.32499999999999996
1283359081,0.32500000000000007
1613681130,0.32499999999999996
137407124,0.32499999999999996
2556859698,0.35
22012091,0.35
1064659902071808000,0.3500000000000001
50317463,0.4
17004139,0.375
94262891,0.375
136042190,0.42499999999999993
476256944,0.42499999999999993
158426909,0.42499999999999993
388528596,0.5
933407187170463746,0.47499999999999987
234057152,0.5249999999999999
426705080,0.5250000000000001
15075753,0.575
888031054141022209,0.575
1872523242,0.6
600408823,0.625
14335435,0.625
613725908,0.17142857142857149
50325797,0.20000000000000007
2176881492,0.22857142857142854
1339898366,0.22857142857142854
486694111,0.22857142857142854
7116142,0.31428571428571417
14185317,0.31428571428571417
19916171,0.31428571428571417
78445977,0.34285714285714275
333150431,0.37142857142857133
1604366701,0.37142857142857155
228747444,0.37142857142857155
2228878592,0.4
29363230,0.4285714285714285
26637348,0.4285714285714286
68920859,0.4571428571428571
1354898820400877571,0.4571428571428572
193794406,0.4571428571428571
48802204,0.4571428571428572
130617778,0.4571428571428572
558769636,0.48571428571428565
64098343,0.48571428571428565
2577476334,0.5142857142857142
1383059977,0.5142857142857142
991509181109817344,0.5428571428571428
1944389695,0.5714285714285714
14839147,0.5714285714285714
457984599,0.7142857142857143
234837632,0.6857142857142857
73303753,0.19999999999999984
112630438,0.20000000000000007
753246251316043776,0.29999999999999993
131497030,0.33333333333333337
4515563482,0.33333333333333337
476193064,0.3666666666666667
63262233,0.3666666666666667
155654527,0.4
22170482,0.43333333333333335
23536403,0.4666666666666667
725963557,0.4666666666666667
282219422,0.4666666666666667
807081251060543488,0.4666666666666667
44767773,0.4999999999999999
22671650,0.5
4662969794,0.5
26256573,0.5
221793778,0.5
26487169,0.6000000000000001
80136311,0.6000000000000001
783792992,0.6000000000000001
16045956,0.6333333333333333
1169399788539928576,0.6333333333333333
481734931,0.7333333333333334
102792727,0.08000000000000007
633980404,0.15999999999999992
240427862,0.15999999999999992
15520209,0.19999999999999996
16303106,0.19999999999999996
23124635,0.19999999999999996
68271578,0.19999999999999996
16056306,0.19999999999999996
21157904,0.24
17004618,0.24
21406834,0.24
2290583342,0.24
21982720,0.2799999999999999
234014087,0.28
42658483,0.32000000000000006
1003672320781807616,0.32000000000000006
10069612,0.3600000000000001
19926675,0.36
20467163,0.36
1000783368,0.36
69773058,0.36
285578853,0.3600000000000001
84129740,0.36
607721548,0.3599999999999999
115111016,0.4
20545793,0.4
113191401,0.4
59159771,0.4
1058520120,0.43999999999999995
47685057,0.43999999999999995
239548513,0.43999999999999995
3407370712,0.44000000000000006
546820570,0.44000000000000006
460376288,0.48
18277655,0.5199999999999999
250386727,0.475
42389136,0.5199999999999999
1176522535531360257,0.5599999999999999
29450962,0.5599999999999999
211588974,0.5599999999999999
15773898,0.6
22939964,0.6
545107258,0.6
15356407,0.6
292929271,0.64
95943434,0.64
28267055,0.64
2891210047,0.64
1884515737,0.6799999999999999
65707359,0.15000000000000002
20517132,0.15000000000000002
188793260,0.15000000000000002
30815935,0.19999999999999996
845091207038558208,0.19999999999999996
21789463,0.19999999999999996
112740986,0.19999999999999996
521731529,0.19999999999999996
14529929,0.20000000000000007
3067974778,0.19999999999999996
1075517806551154689,0.25
20088666,0.25
2853309155,0.29999999999999993
259079896,0.29999999999999993
24950622,0.30000000000000004
17011177,0.30000000000000004
3806081652,0.30000000000000004
12044602,0.29999999999999993
126171100,0.30000000000000004
68219213,0.29999999999999993
162069635,0.35
587536673,0.3666666666666666
289099943,0.35
292083207,0.35
83469886,0.35
2800581040,0.34999999999999987
248495200,0.35
4749863113,0.35
964236973,0.4
179615493,0.3999999999999999
14135426,0.3999999999999999
10615232,0.3999999999999999
262756641,0.3999999999999999
402114235,0.3999999999999999
89820928,0.3999999999999999
77314692,0.3999999999999999
47440498,0.3999999999999999
171598736,0.44999999999999996
21336038,0.44999999999999996
584256712,0.44999999999999996
815966620300480514,0.44999999999999996
58889572,0.44999999999999996
15976697,0.44999999999999996
74198348,0.44999999999999996
34954281,0.44999999999999996
21421710,0.44999999999999996
410249471,0.44999999999999996
21336343,0.5
284602545,0.5
1618380482,0.5
16689723,0.5
27676828,0.5
1168873724,0.5
115105973,0.5
259001548,0.55
18978469,0.55
108376246,0.55
20015903,0.6
4211625232,0.55
3139505941,0.5499999999999999
22650582,0.55
140908671,0.55
49698134,0.55
14695985,0.55
562965097,0.6000000000000001
25704351,0.6000000000000001
26051676,0.6
1129376438698807296,0.6
752518191683923968,0.6
74482441,0.6000000000000001
868239178915610624,0.65
17879692,0.7
711923136,0.6499999999999999
771152516,0.65
18004222,0.65
1148777590599143424,0.65
10102142,0.65
491719838,0.65
543969777,0.65
15694058,0.7
48117116,0.7
246341769,0.7
66203697,0.7
711188856943411200,0.75
112047805,0.75
309267226,0.75
28628850,0.8
15515169,0.8
878247600096509952,0.8
43919633,0.85
336641233,0
342880421,0
1335313891,0.06666666666666676
102133945,0.1333333333333333
23438894,0.1333333333333333
17132366,0.1333333333333333
56828100,0.1333333333333333
37974496,0.1333333333333333
85896319,0.1333333333333333
16399472,0.20000000000000007
117839957,0.20000000000000007
379541080,0.19999999999999984
299751154,0.20000000000000007
3017752146,0.20000000000000007
143143266,0.2666666666666666
210926192,0.2666666666666666
13984092,0.2666666666666666
103692503,0.2666666666666666
20721095,0.2666666666666666
737131740,0.2666666666666666
1050480613,0.2666666666666666
21059255,0.2666666666666666
158238919,0.2666666666666666
17581393,0.2666666666666666
942878337806032901,0.2666666666666666
248309094,0.2666666666666666
39242835,0.2666666666666666
964210964387303424,0.2666666666666666
4362952695,0.2666666666666666
16473577,0.2666666666666666
1084608373092466688,0.2666666666666666
296474643,0.33333333333333337
249410485,0.33333333333333337
941455884,0.33333333333333337
37094727,0.33333333333333337
932564756,0.33333333333333337
61878975,0.33333333333333337
27744185,0.33333333333333337
16051471,0.33333333333333337
226629099,0.33333333333333337
288915923,0.33333333333333337
65044189,0.33333333333333337
1312148227966238720,0.33333333333333337
148529707,0.33333333333333337
168673083,0.33333333333333337
1080844782,0.33333333333333337
46149106,0.33333333333333337
377609596,0.33333333333333337
16686673,0.33333333333333337
263246710,0.33333333333333337
5652522,0.33333333333333337
16031927,0.33333333333333337
7074742,0.4
371465104,0.4
950783972,0.4
289024642,0.4
1525694971,0.4
19726613,0.4
30150211,0.4
18686907,0.4
18907463,0.4
26103389,0.4
272004287,0.4
413466731,0.4
1252739204,0.4
112257515,0.4
46764631,0.4
117633137,0.4
2966205003,0.4
2212644640,0.4
14354562,0.4666666666666667
3002118118,0.4666666666666667
342945476,0.4666666666666667
34976385,0.4666666666666667
1083472286089396224,0.4666666666666667
37481291,0.4666666666666667
1132179139,0.4666666666666667
21610240,0.4666666666666667
1250863636551270400,0.4666666666666667
2170618682,0.4666666666666667
1614054846,0.4666666666666667
115733549,0.4666666666666667
227829941,0.4666666666666667
18978610,0.4666666666666667
254666884,0.4666666666666667
49863138,0.4666666666666667
19608273,0.4666666666666667
402905504,0.4666666666666667
37763479,0.4666666666666667
361956693,0.4666666666666667
1325842705,0.4666666666666667
2396264376,0.4666666666666667
75364211,0.4666666666666667
31191969,0.4666666666666667
704693006151106560,0.4666666666666667
51228911,0.4666666666666667
2482817143,0.4666666666666667
1051446626,0.4666666666666667
447247863,0.4666666666666667
279097639,0.4666666666666667
1071900114,0.4666666666666667
296361085,0.5333333333333334
132939070,0.5333333333333334
188019606,0.5333333333333332
1060487274,0.5333333333333332
1080894931311431682,0.5333333333333334
89282229,0.5333333333333332
84620376,0.5333333333333334
1058460818,0.5333333333333334
15029174,0.5333333333333334
54412900,0.5333333333333334
545955539,0.5333333333333332
950328072,0.5333333333333334
28423263,0.5333333333333334
33801008,0.5333333333333334
1330714418,0.6000000000000001
111216929,0.6000000000000001
1267841066335682562,0.5999999999999999
78523300,0.6000000000000001
29293808,0.5999999999999999
426028646,0.5999999999999999
74568060,0.6000000000000001
1271382870729211904,0.6000000000000001
44945327,0.6000000000000001
124820305,0.6000000000000001
1281274039,0.5999999999999999
2831788290,0.6000000000000001
132201224,0.6000000000000001
2304017702,0.6000000000000001
223223376,0.6000000000000001
1173978070535024642,0.5999999999999999
157526077,0.6000000000000001
3141213592,0.6666666666666667
479665871,0.6666666666666667
21425074,0.6666666666666667
2578682947,0.6666666666666667
756285384,0.6666666666666667
30865013,0.6666666666666667
100549229,0.6666666666666667
21102126,0.6666666666666667
818460870573441028,0.6666666666666667
3025266412,0.6666666666666667
16674443,0.6666666666666667
80612021,0.6666666666666667
4253672233,0.6666666666666667
18247062,0.6666666666666667
1194792199004868610,0.6666666666666667
1093918214181060609,0.6666666666666667
489087014,0.6666666666666667
14384907,0.6666666666666667
18994290,0.6666666666666667
1342952312,0.6666666666666667
2279206304,0.7333333333333334
146250466,0.7333333333333334
1077121945,0.7333333333333334
18206234,0.7333333333333334
234053893,0.7333333333333334
1356715409806938116,0.7333333333333334
302181465,0.8
352548417,0.7333333333333334
65309560,0.7333333333333334
48762458,0.7999999999999999
55677432,0.7999999999999999
88497498,0.7999999999999999
48459553,0.7999999999999999
27311044,0.7999999999999999
91882544,0.7999999999999999
22509548,0.7999999999999999
93303821,0.8666666666666667
158786493,0.8666666666666667
22055109,0.8666666666666667
19859403,0.8666666666666667
16425672,0.8666666666666667
22049571,0.8666666666666667
2417586104,0.9333333333333333
95463107,0.9333333333333333
43969372,0.9333333333333333
110520018,0
22819917,0
976969338,0
258900199,0
51241574,0
454953162,0
15646547,0.09999999999999998
55987310,0.09999999999999998
48754554,0.09999999999999998
3420477195,0.09999999999999998
2864015602,0.09999999999999998
71294756,0.09999999999999998
348483866,0.09999999999999998
60783724,0.09999999999999998
146569971,0.09999999999999998
484121225,0.09999999999999998
906244394600235011,0.09999999999999998
1048227460729491457,0.09999999999999998
113527917,0.09999999999999998
468823008,0.09999999999999998
745680541253570561,0.09999999999999998
80875046,0.09999999999999998
117619738,0.09999999999999998
44177383,0.09999999999999998
34104616,0.09999999999999998
3021460584,0.09999999999999998
114338937,0.09999999999999998
3003470032,0.09999999999999998
30043495,0.09999999999999998
1434052620,0.09999999999999998
1072467470,0.09999999999999998
399064249,0.09999999999999998
55948054,0.09999999999999998
19628884,0.09999999999999998
1966814653,0.09999999999999998
44988185,0.09999999999999998
15447566,0.09999999999999998
93695769,0.09999999999999998
293283129,0.09999999999999998
106743376,0.09999999999999998
76130108,0.09999999999999998
18147727,0.09999999999999998
82687751,0.09999999999999998
278124059,0.19999999999999996
19268706,0.19999999999999996
49733381,0.19999999999999996
32313637,0.19999999999999996
339852137,0.19999999999999996
4207961,0.19999999999999996
46122873,0.19999999999999996
898239525431934976,0.19999999999999996
248735463,0.19999999999999996
36588739,0.19999999999999996
166401351,0.19999999999999996
156612878,0.19999999999999996
1081318716573470720,0.19999999999999996
3153892631,0.19999999999999996
293131808,0.19999999999999996
989172318,0.19999999999999996
28181835,0.19999999999999996
28417875,0.19999999999999996
401625957,0.19999999999999996
39510422,0.19999999999999996
31591773,0.19999999999999996
770010151281647616,0.19999999999999996
59031230,0.19999999999999996
15097615,0.19999999999999996
14275291,0.19999999999999996
82900695,0.19999999999999996
17919972,0.19999999999999996
8128442,0.19999999999999996
1299856260,0.19999999999999996
45924487,0.30000000000000004
40994985,0.30000000000000004
425427122,0.30000000000000004
202206694,0.30000000000000004
3023272478,0.30000000000000004
17993908,0.30000000000000004
939819919,0.30000000000000004
30384520,0.30000000000000004
821440539367272448,0.30000000000000004
2165364858,0.30000000000000004
382376904,0.30000000000000004
1075904377221722113,0.30000000000000004
877064289294589952,0.30000000000000004
281633898,0.30000000000000004
960696949,0.30000000000000004
250698326,0.30000000000000004
356903515,0.30000000000000004
340418291,0.30000000000000004
3315961727,0.30000000000000004
2198551928,0.30000000000000004
837409894294749185,0.30000000000000004
524643400,0.30000000000000004
88784440,0.30000000000000004
40116885,0.30000000000000004
1332046980,0.30000000000000004
1060370282,0.30000000000000004
40302336,0.30000000000000004
38778628,0.30000000000000004
19563355,0.30000000000000004
1098310873037316097,0.30000000000000004
61636488,0.30000000000000004
24724263,0.30000000000000004
3537275296,0.30000000000000004
1071777608,0.30000000000000004
155669457,0.30000000000000004
3188152800,0.30000000000000004
451639706,0.30000000000000004
14139600,0.30000000000000004
20616741,0.30000000000000004
1071840474,0.30000000000000004
885191461758795776,0.30000000000000004
73238146,0.30000000000000004
715623359631896576,0.30000000000000004
941000686275387392,0.30000000000000004
1078771401497161728,0.30000000000000004
1394017973480853504,0.30000000000000004
3195865372,0.30000000000000004
16451101,0.30000000000000004
4892825752,0.30000000000000004
146980282,0.30000000000000004
329923532,0.30000000000000004
19103481,0.30000000000000004
14382779,0.30000000000000004
599742462,0.30000000000000004
14755492,0.30000000000000004
233842454,0.4
1037341536592310272,0.4
1531521632,0.3999999999999999
23365981,0.3999999999999999
3939631775,0.4
111721601,0.3999999999999999
2453629610,0.4
367507393,0.4
564866637,0.3999999999999999
488560862,0.3999999999999999
540122045,0.3999999999999999
2360293130,0.4
16228398,0.3999999999999999
798973032362606600,0.3999999999999999
235312723,0.3999999999999999
37190669,0.3999999999999999
715059638,0.3999999999999999
60428007,0.4
20608910,0.3999999999999999
741335356197330944,0.3999999999999999
168502762,0.4
20744708,0.3999999999999999
3128022438,0.3999999999999999
605754185,0.3999999999999999
2889570262,0.4
65360070,0.4
1038821264037695489,0.4
110827653,0.4
221792092,0.4
936626346553413633,0.4
17976923,0.4
15823044,0.4
15441965,0.4
1017637447,0.3999999999999999
31896742,0.3999999999999999
111073776,0.3999999999999999
9890492,0.4
145292853,0.4
45744578,0.4
2389851715,0.4
436952359,0.4
23970171,0.3999999999999999
29501253,0.4
807442387,0.3999999999999999
55117855,0.4
62876780,0.4
249368015,0.3999999999999999
613974907,0.4
904103803,0.4
3798787756,0.3999999999999999
895590731150118913,0.3999999999999999
74282530,0.4
38659933,0.5
822215679726100480,0.6462253193960511
830128820447539208,0.48139534883720925
29442313,0.3526627218934911
131546062,0.46341463414634143
1074480192,0.5619718309859154
233737858,0.4156249999999999
19291441,0.446875
16446177,0.6819672131147541
2612307559,0.2791666666666667
1140648348,0.4291666666666666
1359219252461502464,0.6256410256410256
24768753,0.28421052631578947
2513761008,0.2799999999999999
91180720,0.4357142857142857
770121222,0.23199999999999987
2862555526,0.5739130434782609
1139166385966374913,0.5454545454545454
170111219,0.231578947368421
22044727,0.24444444444444435
899978622416695297,0.34444444444444444
240778059,0.2823529411764706
813792250497028102,0.3411764705882352
2432952828,0.4
1058807868,0.45882352941176463
968650362,0.5647058823529412
223166587,0.21333333333333326
480872337,0.2857142857142857
389554914,0.3571428571428571
78403308,0.37142857142857155
14125897,0.32307692307692304
306304686,0.49230769230769234
26062385,0.4923076923076922
1084817523378454529,0.5076923076923077
4827594804,0.7846153846153846
13491312,0.21666666666666667
97583689,0.33333333333333337
361569788,0.3666666666666666
515736574,0.4363636363636364
14240875,0.49090909090909074
18829123,0.31999999999999995
20459404,0.36
15442036,0.42000000000000004
818948638890217473,0.5599999999999999
788390732889526272,0.42222222222222217
17871144,0.4666666666666667
2964174789,0.5111111111111111
235217558,0.5333333333333333
18030431,0.6222222222222222
482450423,0.6666666666666667
1079104563280527364,0.6666666666666667
323440720,0.2749999999999999
292495654,0.2749999999999999
266719387,0.35
2319503065,0.3999999999999999
130714799,0.5249999999999999
50702694,0.43333333333333324
45528439,0.4999999999999999
46278119,0.5333333333333332
124234862,0.5666666666666667
245347370,0.7
3364353053,0.15999999999999992
18772406,0.19999999999999996
24164958,0.31999999999999995
38470841,0.43999999999999995
2317842607,0.52
66714280,0.5599999999999999
159124223,0.64
14513239,0.6799999999999999
403012191,0.15000000000000002
161402626,0.55
104893909,0.6
40745568,0.7
755204234853818368,0.7
552744336,0.75
133832049,0.1333333333333333
24195214,0.1333333333333333
1318728336923787264,0.20000000000000007
1382785230,0.20000000000000007
1239664741,0.2666666666666666
3044993235,0.2666666666666666
26653478,0.2666666666666666
515822213,0.2666666666666666
823302838524739584,0.33333333333333337
374816353,0.33333333333333337
43986986,0.4
13529632,0.4
1081240074946252801,0.4
944917346,0.4
83901492,0.4666666666666667
293582372,0.4666666666666667
66804351,0.4666666666666667
586730005,0.4666666666666667
380498919,0.4666666666666667
219010139,0.4666666666666667
274164368,0.4666666666666667
26533227,0.5333333333333334
2389877058,0.5333333333333332
930552552302792705,0.5333333333333334
3438774495,0.5333333333333332
334245076,0.5333333333333334
3389296557,0.5999999999999999
1404269089,0.6666666666666667
794403041759768576,0.6666666666666667
4002888226,0.6666666666666667
81207735,0.6666666666666667
78033328,0.6666666666666667
349296252,0.7333333333333334
1017500185356853248,0.7999999999999999
63650107,0.7999999999999999
727242919,0
49304503,0
102581496,0.09999999999999998
26283468,0.09999999999999998
1396846777173676033,0.09999999999999998
756123897783808000,0.19999999999999996
841994444,0.19999999999999996
851808935397011456,0.19999999999999996
2984869245,0.19999999999999996
1287334873,0.19999999999999996
499268312,0.30000000000000004
415117361,0.30000000000000004
952540201,0.30000000000000004
366304362,0.30000000000000004
408816873,0.30000000000000004
1009663466,0.30000000000000004
278005891,0.30000000000000004
47724293,0.30000000000000004
882958562296819714,0.30000000000000004
3882727697,0.30000000000000004
603083228,0.4
1235630338875052034,0.3999999999999999
3404875323,0.3999999999999999
27775884,0.3999999999999999
1337115670161608712,0.4
459051498,0.4
236511574,0.4
133028836,0.4
1080941062028447744,0.4
1364614306256412679,0.2823529411764706
1369343440534855681,0.31999999999999995
1372581976117481479,0.1333333333333333
1002547959865708544,0.09999999999999998
